station_id,obsTime,ELEV,WDIR,WDSD,TEMP,HUMD,PRES,SUN,H_24R,H_FX,H_XD,H_FXT,D_TX,D_TXT,D_TN,D_TNT
C0S750,2019/8/6 18:00,2280,0,0,16.1,1,768.3,-99,-99,-99,-99,-99,19.2,,13.4,
C0R650,2019/8/6 18:00,29,188,2,26,0.99,999.5,-99,87,-99,-99,-99,33.4,,25.5,
C0E740,2019/8/6 18:00,27,58,1.8,32.4,0.56,995.6,-99,0,-99,-99,-99,35,,26.9,
C0AI20,2019/8/6 18:00,25,101,3.4,29,0.85,999.2,-99,0,-99,-99,-99,30.2,,27.7,
C0E550,2019/8/6 18:00,84,39,2,31.6,0.55,990.8,-99,0,-99,-99,-99,33.8,,26.7,
C0X060,2019/8/6 18:00,19,21,0.9,29,0.88,999.6,-99,1,-99,-99,-99,33.5,,26,
C0R510,2019/8/6 18:00,31,156,2.3,26.5,0.96,998.2,-99,28,-99,-99,-99,33.9,,26.1,
C0AC60,2019/8/6 18:00,55,84,1.7,32.5,0.51,994.9,-99,0,8.8,81,,35.5,,28.3,
C0UA70,2019/8/6 18:00,547,31,3.7,24,0.99,943.7,-99,2,-99,-99,-99,29.2,,23.1,
C0G740,2019/8/6 18:00,24,355,3.3,30.4,0.74,997,-99,0,9.2,341,,33.1,,27.1,
C0F9N0,2019/8/6 18:00,75,22,1.7,32.1,0.72,990.7,-99,2.5,-99,-99,-99,33.9,,28.4,
C0F9T0,2019/8/6 18:00,111,314,1.8,31.5,0.67,987,-99,0,-99,-99,-99,32.4,,28.8,
C0S710,2019/8/6 18:00,382,29,3.8,24.6,0.85,960.5,-99,0.5,-99,-99,-99,30,,23.2,
C0M680,2019/8/6 18:00,37,163,1.3,28.5,0.91,997.3,-99,0,-99,-99,-99,33.6,,26.8,
C0X220,2019/8/6 18:00,26,158,3.2,30.5,0.69,997.1,-99,0,-99,-99,-99,32.2,,26.7,
C0R560,2019/8/6 18:00,22,75,2.5,26.1,0.95,998.9,-99,21.5,-99,-99,-99,33,,25.9,
C0F9P0,2019/8/6 18:00,26,31,5.3,31,0.73,996.4,-99,0,15.7,20,,33.1,,29.1,
C0O970,2019/8/6 18:00,71,93,2,26.2,1,992.8,-99,3.5,8.1,91,,33.3,,24.4,
C0F0B0,2019/8/6 18:00,311,332,1.1,30.4,0.67,964.8,-99,-99,-99,-99,-99,31.4,,26.5,
C0R620,2019/8/6 18:00,34,49,1.8,29.1,0.84,997.8,-99,48,-99,-99,-99,31.2,,23.8,
C0C660,2019/8/6 18:00,176,53,3.8,30.5,0.62,981.4,-99,0,9.6,63,,33.5,,27.4,
C0SA10,2019/8/6 18:00,411,43,0.9,24.8,0.92,956.6,-99,0.5,-99,-99,-99,30.6,,23.6,
C0M740,2019/8/6 18:00,15,352,2.6,30.4,0.78,997.4,-99,0,-99,-99,-99,32.5,,26.7,
C0K460,2019/8/6 18:00,60,191,2.4,28.5,0.86,992.1,-99,0,-99,-99,-99,33.4,,27.3,
C0X100,2019/8/6 18:00,10,244,2.7,28.5,1,997.3,-99,14,-99,-99,-99,33.1,,28.3,
C0K560,2019/8/6 18:00,117,117,0.5,27.9,0.92,987.3,-99,6,-99,-99,-99,34,,25.8,
C0R150,2019/8/6 18:00,105,106,1.8,25.9,0.99,988.4,-99,57.5,-99,-99,-99,34.5,,25.5,
C0S690,2019/8/6 18:00,522,21,3.2,24,0.97,944.2,-99,1,-99,-99,-99,36.1,,22.9,
C0U870,2019/8/6 18:00,474,0,0.2,24.5,0.88,951.8,-99,6.5,-99,-99,-99,29,,23.7,
C0A520,2019/8/6 18:00,48,58,4.6,31.5,0.55,996.4,-99,0,10.4,45,,33.6,,28.4,
C0V670,2019/8/6 18:00,20,249,1,30.7,0.76,998.3,-99,0,-99,-99,-99,32.5,,27.5,
C0A870,2019/8/6 18:00,685,93,7.3,23.1,0.94,926.1,-99,0,-99,-99,-99,27.1,,21.8,
C0R220,2019/8/6 18:00,23,134,1.2,25.9,1,998.8,-99,145,-99,-99,-99,33.6,,25.4,
C0Z220,2019/8/6 18:00,589,146,0.3,25.7,0.7,939.8,-99,0.5,-99,-99,-99,30.7,,22.5,
C0D560,2019/8/6 18:00,147,48,3,30.9,0.59,983.6,-99,0,11.9,30,,35.8,,26.6,
C0I380,2019/8/6 18:00,258,261,0.5,28.7,0.95,970.3,-99,0,-99,-99,-99,32.1,,25.7,
C0Z020,2019/8/6 18:00,211,37,4.5,25.6,0.99,978.1,-99,4.5,-99,-99,-99,30.7,,24.7,
C0Z190,2019/8/6 18:00,62,208,0.9,29.3,0.72,995.3,-99,0.5,-99,-99,-99,30.8,,25.7,
C0C710,2019/8/6 18:00,143,142,1,30,0.61,984.8,-99,0,-99,-99,-99,33.4,,24.8,
C0D360,2019/8/6 18:00,523,0,0,28.7,0.51,942,-99,0,-99,-99,-99,32.9,,23.3,
C0C680,2019/8/6 18:00,228,120,2.9,28.7,0.7,974.8,-99,0,8.8,107,,31.8,,26.3,
C0V710,2019/8/6 18:00,34,120,2.6,-99,1,997.1,-99,0,-99,-99,-99,-999,,-999,
C0G840,2019/8/6 18:00,32,9,1.1,30.9,0.74,993.8,-99,0,-99,-99,-99,33.8,,27,
C0S890,2019/8/6 18:00,238,35,1.5,27,0.82,978.3,-99,0,8.4,1,,33.3,,25.2,
C0T820,2019/8/6 18:00,550,121,0.7,26.7,0.62,945.7,-99,0,-99,-99,-99,31.9,,21.7,
C0F9I0,2019/8/6 18:00,194,4,3.3,30.4,0.71,977.6,-99,0,-99,-99,-99,32.3,,27.8,
C0C650,2019/8/6 18:00,208,65,3.2,29.2,0.64,977.8,-99,0,10.5,36,,32.2,,25.6,
C0R600,2019/8/6 18:00,766,102,1.4,22.4,0.99,918.5,-99,-99,-99,-99,-99,27.5,,22.4,
C0Z320,2019/8/6 18:00,646,267,1,22,0.99,932.7,-99,5.5,-99,-99,-99,28.7,,21.5,
C0V210,2019/8/6 18:00,734,196,1.3,23.9,0.9,922.1,-99,0,-99,-99,-99,29.6,,21,
C0K240,2019/8/6 18:00,1132,338,1.1,22.4,0.99,882.3,-99,0,-99,-99,-99,25.2,,21,
C0M520,2019/8/6 18:00,15,123,1,29.1,0.84,997.8,-99,0,-99,-99,-99,32.8,,26.2,
C0A530,2019/8/6 18:00,300,52,2.9,27.3,0.8,969.4,-99,0,-99,-99,-99,31.6,,24,
C0E820,2019/8/6 18:00,220,26,0.9,29.5,0.65,975,-99,19.5,-99,-99,-99,32.6,,25.2,
C0K450,2019/8/6 18:00,35,177,2.6,28.6,0.88,995.1,-99,0,-99,-99,-99,33.9,,27.1,
C0G760,2019/8/6 18:00,53,324,1.8,31.1,0.72,995.3,-99,0,-99,-99,-99,33.5,,27.2,
CM0120,2019/8/6 18:00,4,32,6.1,30.2,0.71,999.2,-99,0,-99,-99,-99,32.7,,27.4,
C0Z290,2019/8/6 18:00,946,357,1.1,20.4,0.96,900.8,-99,1,7.5,350,,26.4,,20.3,
C0F9U0,2019/8/6 18:00,74,295,1.3,32.6,0.64,990.6,-99,0,-99,-99,-99,34,,29.2,
C0AI10,2019/8/6 18:00,76,182,1.8,31,0.59,993.4,-99,0,-99,-99,-99,34.6,,26,
C0V530,2019/8/6 18:00,34,290,1.9,29,1,996.2,-99,1,-99,-99,-99,32.7,,25.9,
C0R550,2019/8/6 18:00,38,172,1.7,26.4,1,997.4,-99,-99,-99,-99,-99,33,,25.3,
C0F9L0,2019/8/6 18:00,253,30,1.5,31.6,0.61,971,-99,0,-99,-99,-99,32.8,,27.7,
C0A950,2019/8/6 18:00,60,102,2.6,29.1,0.78,996.6,-99,5,-99,-99,-99,30,,26.7,
C0R160,2019/8/6 18:00,45,191,0.7,26.4,0.99,995.4,-99,4.5,-99,-99,-99,33.2,,25,
C0F9S0,2019/8/6 18:00,43,350,2.8,32.1,0.65,994.1,-99,0,-99,-99,-99,33.3,,28.8,
C0M820,2019/8/6 18:00,980,225,1.1,23.1,0.9,896.2,-99,0.5,-99,-99,-99,26.3,,20.6,
C0G870,2019/8/6 18:00,12,2,3.5,30.6,0.76,998.6,-99,0,10.3,330,,33.8,,27.5,
C0R530,2019/8/6 18:00,16,133,3.1,25.8,0.99,998.9,-99,122.5,-99,-99,-99,32,,25.4,
C0O840,2019/8/6 18:00,134,131,0.9,26,1,984.1,-99,28.5,-99,-99,-99,31.6,,25.3,
C0A890,2019/8/6 18:00,40,0,0,29,0.8,997.4,-99,5,-99,-99,-99,32.2,,25.9,
C0A660,2019/8/6 18:00,97,0,0.1,28.5,1,991.5,-99,2,-99,-99,-99,31.8,,25.7,
C0T9H0,2019/8/6 18:00,725,354,3.4,22.3,0.99,924.5,-99,9.5,-99,-99,-99,26.8,,21.9,
C0R270,2019/8/6 18:00,51,135,1.8,25.1,1,993.8,-99,39.5,9.8,24,,33.1,,25.1,
C0O980,2019/8/6 18:00,18,111,0.6,26.8,0.99,999,-99,20.5,-99,-99,-99,33.7,,25.5,
C0T9I0,2019/8/6 18:00,152,294,0.5,26.3,0.81,986.7,-99,2.5,-99,-99,-99,30.6,,24.6,
C0V760,2019/8/6 18:00,30,242,1.7,30.5,0.77,998,-99,0,-99,-99,-99,32.9,,26.4,
C0AG90,2019/8/6 18:00,25,33,1.4,31.9,0.57,999.9,-99,0,7.7,117,,33.9,,28.9,
C0R570,2019/8/6 18:00,37,43,2.1,26.3,1,996.1,-99,22,-99,-99,-99,33.4,,25.5,
C0O900,2019/8/6 18:00,9,134,2.1,27.6,0.99,999.2,-99,6,-99,-99,-99,33.4,,26.1,
C0AD00,2019/8/6 18:00,86,90,1.8,29.8,0.74,993,-99,1,-99,-99,-99,31.8,,27.9,
C0V700,2019/8/6 18:00,24,121,2.9,29.9,0.77,997.3,-99,0,-99,-99,-99,32.2,,27.9,
C0AH00,2019/8/6 18:00,38,81,2.1,30.9,0.68,997.6,-99,0,-99,-99,-99,32.3,,27.4,
C0X080,2019/8/6 18:00,2,346,2.4,30.9,0.77,999.7,-99,0,-99,-99,-99,34,,26.5,
CM0150,2019/8/6 18:00,11,10,0.9,29.3,0.72,1000.3,-99,1,-99,-99,-99,31.5,,26.2,
C0A860,2019/8/6 18:00,362,54,2.3,25.9,0.91,962.6,-99,0,-99,-99,-99,31.2,,25.1,
C0U940,2019/8/6 18:00,25,33,1,29.6,0.64,1001.1,-99,5.5,-99,-99,-99,33,,25,
C0S970,2019/8/6 18:00,19,70,3.3,29.2,0.83,999.1,-99,0,-99,-99,-99,30.8,,26.1,
C0V260,2019/8/6 18:00,126,127,1.5,25.9,0.99,987.2,-99,53,-99,-99,-99,35.3,,25,
C0H990,2019/8/6 18:00,3076,43,0.7,11.3,0.94,702.3,-99,0,-99,-99,-99,19,,10,
C0F9K0,2019/8/6 18:00,30,20,6.4,30.6,0.72,994.1,-99,0,13.5,46,,31.9,,29,
C0AH90,2019/8/6 18:00,660,74,0.3,24.1,0.87,933.3,-99,15.5,-99,-99,-99,29.2,,22.1,
C0W150,2019/8/6 18:00,42,79,3.3,31.2,0.63,997.4,-99,0,-99,-99,-99,33.4,,28.4,
C0U890,2019/8/6 18:00,116,90,1.3,29.8,0.67,991.2,-99,11,-99,-99,-99,31,,25.1,
C0G800,2019/8/6 18:00,15,12,4.6,30.5,0.75,996.5,-99,0,12.4,10,,34.3,,27.6,
C0F850,2019/8/6 18:00,379,0,0,28.8,0.81,956.6,-99,0.5,-99,-99,-99,29.5,,25.4,
C0AH50,2019/8/6 18:00,275,70,4.9,28.6,0.79,971.4,-99,0,-99,-99,-99,31.1,,26.3,
C0Z160,2019/8/6 18:00,124,357,0.6,27.1,0.79,989.8,-99,6,-99,-99,-99,31.2,,18.9,
C0R540,2019/8/6 18:00,17,113,1.9,26.5,0.97,998.9,-99,117.5,-99,-99,-99,33,,26.1,
C0K480,2019/8/6 18:00,56,344,2.1,30.9,0.72,992.9,-99,0,-99,-99,-99,33.3,,27.6,
C0H890,2019/8/6 18:00,440,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999,,-999,
C0S770,2019/8/6 18:00,375,141,2.2,25.7,0.96,960.2,-99,0,-99,-99,-99,28.1,,23.6,
C0X230,2019/8/6 18:00,29,93,1.7,28.3,0.9,998.1,-99,0,-99,-99,-99,32.3,,26.3,
C0B010,2019/8/6 18:00,38,63,3.8,30,0.71,995.7,-99,1,-99,-99,-99,31.3,,26.6,
C0R490,2019/8/6 18:00,49,152,0.7,27,0.94,995.4,-99,0.5,-99,-99,-99,32.5,,25.9,
C0V440,2019/8/6 18:00,27,113,2.3,26.6,0.89,997.5,-99,4.5,-99,-99,-99,33.2,,25.2,
C0SA40,2019/8/6 18:00,200,337,1.7,27.3,0.76,980,-99,0,-99,-99,-99,31.9,,24.7,
C0Z280,2019/8/6 18:00,224,99,1,26.4,0.79,978.6,-99,5.5,-99,-99,-99,30.2,,24.5,
C0Z070,2019/8/6 18:00,247,342,1.2,25,0.99,975,-99,1,-99,-99,-99,30.4,,24.2,
C0T9N0,2019/8/6 18:00,261,28,2,25.6,0.88,973.5,-99,2,-99,-99,-99,31.1,,24.6,
C0K470,2019/8/6 18:00,97,141,1.4,28.7,0.9,988.6,-99,0,-99,-99,-99,33,,25.2,
C0V650,2019/8/6 18:00,28,317,4.6,30.1,0.79,999.1,-99,0,-99,-99,-99,31.7,,26.4,
C0H9C0,2019/8/6 18:00,3402,60,1.5,10.6,1,673.7,-99,0,-99,-99,-99,18,,8,
C0U780,2019/8/6 18:00,15,21,0.5,29.8,0.69,1001.5,-99,0,-99,-99,-99,31.8,,25.6,
C0U760,2019/8/6 18:00,22,295,0.5,28.5,0.76,1001.3,-99,12,-99,-99,-99,32.6,,24.9,
C0X290,2019/8/6 18:00,10,360,5.2,30.3,0.8,998.9,-99,0,-99,-99,-99,32.9,,27.3,
C0R420,2019/8/6 18:00,504,71,2.7,24.1,-99,942.1,-99,0,-99,-99,-99,26.5,,22.7,
C0E830,2019/8/6 18:00,37,17,4.1,31.4,0.7,994.4,-99,0,12.5,25,,32.4,,28.7,
C0K330,2019/8/6 18:00,38,353,1.4,31.1,0.7,995,-99,0,-99,-99,-99,34.1,,27.1,
C0M660,2019/8/6 18:00,40,157,2,28.3,0.87,995.8,-99,0,-99,-99,-99,33.2,,27.1,
C0D580,2019/8/6 18:00,120,0,0,29.7,0.66,985.8,-99,0,-99,-99,-99,34.1,,25.5,
C0E810,2019/8/6 18:00,53,3,4.7,29.5,0.78,993.6,-99,0,-99,-99,-99,34.4,,26.7,
C0G830,2019/8/6 18:00,27,360,3.4,30.7,0.79,994.8,-99,0,-99,-99,-99,33.5,,27.2,
C0A550,2019/8/6 18:00,422,0,0,25.4,0.93,957.6,-99,6.5,-99,-99,-99,28.5,,23.7,
C0G750,2019/8/6 18:00,31,345,3.7,30.7,0.71,996.8,-99,0,-99,-99,-99,33.5,,26.9,
C0Z270,2019/8/6 18:00,343,360,1.5,25.6,0.86,965.3,-99,7.5,-99,-99,-99,28.4,,24.4,
C0UA30,2019/8/6 18:00,1397,0,0.1,18.8,0.99,855.2,-99,3,-99,-99,-99,22.5,,18.4,
C0I080,2019/8/6 18:00,536,0,0,26.3,0.87,944.1,-99,0,-99,-99,-99,29.8,,24.4,
C0UA00,2019/8/6 18:00,392,325,0.6,26.7,0.99,960.7,-99,5.5,-99,-99,-99,32.4,,23.7,
C0AD40,2019/8/6 18:00,32,61,3.1,30.9,0.57,997.7,-99,0,8.8,55,,33.3,,27.5,
C0S660,2019/8/6 18:00,794,175,1.1,22.3,0.92,917.1,-99,1,-99,-99,-99,27.5,,20.8,
C0M640,2019/8/6 18:00,155,146,0.6,26.6,0.99,982.7,-99,30,-99,-99,-99,31.7,,25,
C0UA10,2019/8/6 18:00,1711,0,0,17.2,1,827,-99,2.5,-99,-99,-99,22.8,,16,
C0V770,2019/8/6 18:00,26,141,2,27.9,0.99,997.7,-99,0,-99,-99,-99,33,,26.1,
C0E730,2019/8/6 18:00,26,35,3.1,32.3,0.54,995,-99,0,9.2,43,,35.9,,28.2,
C0V810,2019/8/6 18:00,32,283,1.9,30,0.82,995.9,-99,2,-99,-99,-99,31.1,,27.3,
C0A9C0,2019/8/6 18:00,35,91,2.3,29.9,0.66,998.6,-99,0,-99,-99,-99,32.2,,28.7,
C0X310,2019/8/6 18:00,9,343,7.3,30,0.8,999.9,-99,0,-99,-99,-99,31.7,,27.5,
C0K280,2019/8/6 18:00,23,10,5.1,30.4,0.75,999.3,-99,0,-99,-99,-99,34,,26.7,
C0M650,2019/8/6 18:00,20,352,3.6,30.3,0.73,998,-99,0,-99,-99,-99,33.6,,26.4,
C0S910,2019/8/6 18:00,212,26,6.5,27.4,0.84,978.1,-99,0,14.3,35,,28.5,,25.6,
C0D570,2019/8/6 18:00,15,25,0.6,32.1,0.58,997.9,-99,0,-99,-99,-99,36.8,,26.8,
C0M710,2019/8/6 18:00,15,8,3.3,30.5,0.71,998.4,-99,0,-99,-99,-99,32.5,,28,
C0V490,2019/8/6 18:00,20,298,0.6,30.1,0.98,998.6,-99,0,-99,-99,-99,32.3,,28,
C0E870,2019/8/6 18:00,34,42,3.6,32.3,0.51,996.6,-99,0,9.5,20,,33.8,,27.4,
C0M800,2019/8/6 18:00,440,152,0.5,25.5,0.93,952.7,-99,1,-99,-99,-99,30.7,,22.5,
C0A570,2019/8/6 18:00,360,77,2.6,27.4,0.69,963.4,-99,0,-99,-99,-99,32.2,,23.5,
C0S790,2019/8/6 18:00,236,19,1.4,25.9,0.94,976.6,-99,0,-99,-99,-99,31.7,,23.6,
C0D590,2019/8/6 18:00,143,49,3.9,30.4,0.6,985.1,-99,0,10.5,24,,34,,26.1,
C0U990,2019/8/6 18:00,31,32,1.1,30.5,0.63,1000.6,-99,9,-99,-99,-99,31.8,,25.9,
C0M700,2019/8/6 18:00,150,95,1.5,26,0.99,984,-99,44,-99,-99,-99,32.3,,25.3,
C0A970,2019/8/6 18:00,96,10,2.4,27.8,0.82,992.7,-99,5,-99,-99,-99,31.3,,25.2,
CM0110,2019/8/6 18:00,7,34,4.4,30.4,0.7,998.6,-99,0,9.9,27,,32.2,,28.1,
C0S940,2019/8/6 18:00,150,7,0.7,27.1,0.78,985,-99,0,-99,-99,-99,30.7,,25.5,
C0X250,2019/8/6 18:00,33,152,0.4,28.1,0.93,996.4,-99,2,-99,-99,-99,33.5,,26.8,
C0K520,2019/8/6 18:00,10,355,2.3,30.2,0.74,997.6,-99,0,-99,-99,-99,32.8,,26.5,
C0Z200,2019/8/6 18:00,153,296,0.3,26.3,0.99,986.6,-99,2.5,-99,-99,-99,30.5,,24.9,
C0V740,2019/8/6 18:00,60,108,1.4,25.8,1,994.8,-99,30,-99,-99,-99,33.7,,25.2,
C0V790,2019/8/6 18:00,410,248,0.8,24.3,0.99,955.5,-99,37.5,-99,-99,-99,31.1,,23.2,
C0F0A0,2019/8/6 18:00,3587,243,1.5,7.4,0.56,661.1,-99,0,-99,-99,-99,14.6,,4.1,
C0Z250,2019/8/6 18:00,1124,332,2.4,19.4,0.83,882.9,-99,1,-99,-99,-99,23.8,,19.1,
C0K440,2019/8/6 18:00,35,332,4.5,30.3,0.77,995.6,-99,0,-99,-99,-99,33.7,,27.3,
C0T900,2019/8/6 18:00,160,0,0.1,24.7,0.82,983.7,-99,7,-99,-99,-99,31.5,,24.4,
C0F9V0,2019/8/6 18:00,525,256,1.1,28.9,0.83,942.7,-99,1,-99,-99,-99,29.9,,25.6,
C0UA20,2019/8/6 18:00,2619,44,1.4,11.9,1,733.7,-99,1,-99,-99,-99,17.5,,11.4,
C0M850,2019/8/6 18:00,695,235,0.5,23.5,0.99,924.2,-99,13.5,-99,-99,-99,28.8,,21.9,
C0G790,2019/8/6 18:00,27,8,0.8,32.2,0.69,998,-99,0,-99,-99,-99,34.5,,28.3,
C0C620,2019/8/6 18:00,19,83,3.5,30.6,0.61,998.4,-99,0,-99,-99,-99,33.2,,27.8,
C0I360,2019/8/6 18:00,300,269,0.7,28.6,0.84,965.7,-99,0,-99,-99,-99,31.5,,25.8,
C0R370,2019/8/6 18:00,55,0,0.2,27.3,-99,996.5,-99,0,-99,-99,-99,30.3,,23.5,
C0M810,2019/8/6 18:00,1354,309,0.7,20.8,0.99,857.7,-99,2,-99,-99,-99,23.3,,19.5,
C0AC80,2019/8/6 18:00,40,91,3,29.9,0.68,997.5,-99,0,-99,-99,-99,32.4,,27,
CM0140,2019/8/6 18:00,26,62,1.8,29.6,0.65,999.2,-99,0,-99,-99,-99,32,,26.8,
C0SA20,2019/8/6 18:00,857,34,1.4,22.4,1,909.1,-99,0.5,-99,-99,-99,25,,21.2,
C0K490,2019/8/6 18:00,91,146,1,27.5,0.92,989.3,-99,33,-99,-99,-99,32.5,,26.4,
C0V820,2019/8/6 18:00,441,189,0.3,24.5,0.99,954.3,-99,48.5,-99,-99,-99,31.2,,23.3,
C0S810,2019/8/6 18:00,65,35,1.8,27.9,0.78,996.5,-99,0,7.3,39,,32.7,,25.1,
C0Z330,2019/8/6 18:00,488,26,2.3,23.6,0.8,950.5,-99,2,-99,-99,-99,30.2,,22.9,
C0E590,2019/8/6 18:00,40,13,1.3,30.6,0.74,993.7,-99,0,-99,-99,-99,33.2,,27.3,
C0D540,2019/8/6 18:00,227,52,2.6,29.2,0.64,975.3,-99,0,8.1,43,,34.3,,25,
C0K420,2019/8/6 18:00,42,360,1.9,30.6,0.72,994.5,-99,0,-99,-99,-99,33.6,,27.3,
C0Z180,2019/8/6 18:00,34,293,0.4,29.2,0.65,998.6,-99,2,-99,-99,-99,31,,26.6,
C0AD10,2019/8/6 18:00,27,111,2.4,31.4,0.53,998.7,-99,0,-99,-99,-99,33.9,,28.8,
C0M720,2019/8/6 18:00,225,0,0,25.7,1,975.1,-99,22,-99,-99,-99,31.2,,25.2,
C0V450,2019/8/6 18:00,51,77,0.6,26.2,0.99,994.8,-99,0.5,-99,-99,-99,33.1,,25.4,
C0R280,2019/8/6 18:00,242,63,1.1,25.7,-99,973.9,-99,2,-99,-99,-99,29.6,,24.3,
C0E610,2019/8/6 18:00,850,0,0,24.9,0.79,909.1,-99,1.5,-99,-99,-99,27.8,,22.2,
C0V610,2019/8/6 18:00,22,270,2.4,30.6,0.79,997.8,-99,0,-99,-99,-99,31.8,,26.9,
C0Z310,2019/8/6 18:00,59,346,0.9,26.9,0.81,996.1,-99,0,-99,-99,-99,30.9,,26.1,
C0S700,2019/8/6 18:00,507,51,1.6,24.3,0.97,947.4,-99,2,-99,-99,-99,29.5,,23,
C0T9G0,2019/8/6 18:00,605,0,0.1,23.4,1,938.8,-99,5.5,-99,-99,-99,27.9,,22.4,
C0E750,2019/8/6 18:00,62,37,3,32.6,0.52,991.3,-99,0,9.5,24,,34.4,,27.4,
C0R400,2019/8/6 18:00,15,52,0.4,26.4,-99,1000.2,-99,0.5,-99,-99,-99,34.2,,26.4,
C0G660,2019/8/6 18:00,27,346,3.3,31.5,0.69,997.5,-99,0,8.6,353,,34.1,,28.1,
C0W140,2019/8/6 18:00,21,82,4,30.1,0.66,999.9,-99,0,-99,-99,-99,32.1,,28,
C0U720,2019/8/6 18:00,1260,346,1.7,21.2,0.89,881,-99,2.5,-99,-99,-99,26.7,,19.9,
C0X150,2019/8/6 18:00,18,110,1.2,28.8,0.94,999.2,-99,0,-99,-99,-99,33.4,,27.2,
C0Z050,2019/8/6 18:00,830,0,0.2,21.6,0.95,914.6,-99,1.5,-99,-99,-99,25.7,,20.9,
C0I490,2019/8/6 18:00,1601,230,1.2,20.1,0.99,834.4,-99,0,-99,-99,-99,25.9,,17.6,
C0I090,2019/8/6 18:00,910,227,1.1,23.7,0.99,903.2,-99,1,-99,-99,-99,26.6,,22.2,
C0X240,2019/8/6 18:00,394,148,0.9,25.1,0.98,957.7,-99,4.5,-99,-99,-99,31.2,,23.6,
C0S990,2019/8/6 18:00,409,14,3.1,25.5,0.99,957.4,-99,0,9.3,26,,27.9,,24.5,
C0E850,2019/8/6 18:00,104,43,1.6,31.2,0.59,987.1,-99,0,-99,-99,-99,34.1,,26.9,
C0T9B0,2019/8/6 18:00,558,274,1.3,24.1,0.77,942.9,-99,5,-99,-99,-99,26.5,,23.4,
C0G650,2019/8/6 18:00,34,357,1.4,31.4,0.73,994.8,-99,0,-99,-99,-99,33.6,,27.2,
C0K580,2019/8/6 18:00,26,344,2.2,30.9,0.71,997.5,-99,0,-99,-99,-99,33.5,,26.5,
C0X050,2019/8/6 18:00,25,133,1,26.7,0.99,996.1,-99,25,-99,-99,-99,34.3,,25.7,
CM0100,2019/8/6 18:00,25,32,3,31.8,0.54,997.2,-99,0,9.7,12,,33.4,,26.9,
C0AC70,2019/8/6 18:00,71,70,0.8,30.6,0.68,994.2,-99,0,6.6,129,,32.8,,27.3,
CM0130,2019/8/6 18:00,11,331,5.8,30.2,0.76,999.6,-99,0,-99,-99,-99,31.1,,28,
C0W110,2019/8/6 18:00,16,33,3.8,-99,-99,1001.5,-99,3,-99,-99,-99,-999,,-999,
C0X120,2019/8/6 18:00,28,16,1.3,30.3,0.99,-99,-99,0,-99,-99,-99,33.7,,26.8,
C0R100,2019/8/6 18:00,1006,215,0.6,21.3,0.99,894.3,-99,63,-99,-99,-99,25.6,,20.3,
C0C700,2019/8/6 18:00,151,89,2.9,30.3,0.62,984.8,-99,0,10.1,60,,33.5,,27.6,
C0W130,2019/8/6 18:00,18,21,3.9,28.2,0.85,997.6,-99,0,-99,-99,-99,30.7,,27.2,
C0F9R0,2019/8/6 18:00,20,38,3.8,31.1,0.91,997.4,-99,0,11.3,16,,32.7,,28.4,
C0V660,2019/8/6 18:00,25,241,2.7,30.4,0.81,998.5,-99,7,-99,-99,-99,32.8,,26.8,
C0G780,2019/8/6 18:00,27,6,3.3,31.3,0.69,995.7,-99,0,-99,-99,-99,33.3,,28.3,
C0X130,2019/8/6 18:00,27,121,1.6,28,1,996.8,-99,4.5,-99,-99,-99,34.4,,26.4,
C0V400,2019/8/6 18:00,56,147,2.6,28.2,0.87,993.6,-99,0,-99,-99,-99,32.4,,25.6,
C0UA40,2019/8/6 18:00,1121,37,0.8,19.9,0.97,883.1,-99,6,-99,-99,-99,24.4,,19.5,
C0G720,2019/8/6 18:00,50,344,2.8,30.8,0.71,993.3,-99,0,-99,-99,-99,33,,27.1,
C0G890,2019/8/6 18:00,24,10,7.6,31.2,0.76,996.2,-99,0,13.9,20,,32.5,,28.8,
C0I540,2019/8/6 18:00,3344,107,2.9,10,0.98,680.1,-99,-99,-99,-99,-99,15.7,,8.3,
C0K390,2019/8/6 18:00,31,14,2.7,30.7,0.72,996.1,-99,0,-99,-99,-99,33.3,,26.8,
C0T9A0,2019/8/6 18:00,498,0,0,23.9,0.99,948.4,-99,2,-99,-99,-99,29.1,,23,
C0AH40,2019/8/6 18:00,426,72,1,26.6,0.84,955.3,-99,0,8.4,29,,29,,25.7,
C0X280,2019/8/6 18:00,22,18,3.6,30.5,0.78,997.9,-99,0,-99,-99,-99,32.1,,27,
C0V620,2019/8/6 18:00,18,316,2.3,29.4,0.85,998.7,-99,10.5,-99,-99,-99,31.1,,26.8,
C0H960,2019/8/6 18:00,120,157,0.7,32.2,0.69,984.3,-99,0,-99,-99,-99,33.9,,27.9,
C0M530,2019/8/6 18:00,1385,0,0.2,21.1,0.99,860,-99,0,-99,-99,-99,23.4,,19.4,
C0R170,2019/8/6 18:00,26,157,1.2,26.4,1,998.5,-99,3.5,-99,-99,-99,33.8,,25.2,
C0I420,2019/8/6 18:00,305,196,1.1,30.2,0.74,965.8,-99,0,-99,-99,-99,33.5,,25.9,
C0A640,2019/8/6 18:00,241,0,0.1,27.5,0.75,977.8,-99,0,-99,-99,-99,31.6,,24.6,
